States,Years,Quarter,Brands,Percentage,Transaction_Count
odisha,2022,1,Oppo,0.14005104752837144,1698088
odisha,2022,1,Realme,0.11747496593546158,1424358
odisha,2022,1,Motorola,0.01595270313792936,193423
odisha,2022,1,OnePlus,0.013572948422400111,164569
odisha,2022,1,Lenovo,0.011667016776140827,141460
odisha,2022,1,Huawei,0.011576870803170929,140367
odisha,2022,1,Apple,0.010562584274731935,128069
odisha,2022,1,Others,0.07828183919888354,949150
puducherry,2018,1,Xiaomi,0.2353096232612839,11605
puducherry,2018,1,Samsung,0.20219798045338416,9972
puducherry,2018,1,Vivo,0.12113224380550712,5974
puducherry,2018,1,Oppo,0.07315787339308163,3608
puducherry,2018,1,Apple,0.049616772780729144,2447
puducherry,2018,1,OnePlus,0.048846263027697796,2409
puducherry,2018,1,Motorola,0.04302688673506631,2122
puducherry,2018,1,Realme,0.04254024899630966,2098
puducherry,2018,1,Lenovo,0.03649783040674804,1800
puducherry,2018,1,Huawei,0.03580842694350947,1766
puducherry,2018,1,Others,0.11186585019668276,5517
puducherry,2018,2,Xiaomi,0.24152180542848428,15839
puducherry,2018,2,Samsung,0.2012808783165599,13200
puducherry,2018,2,Vivo,0.12795059469350412,8391
puducherry,2018,2,Oppo,0.07516010978957,4929
puducherry,2018,2,Apple,0.04740774626410491,3109
puducherry,2018,2,OnePlus,0.0461421164989326,3026
puducherry,2018,2,Realme,0.041689539493748096,2734
puducherry,2018,2,Motorola,0.04155230253125953,2725
puducherry,2018,2,Huawei,0.03665751753583409,2404
puducherry,2018,2,Lenovo,0.03487343702348277,2287
puducherry,2018,2,Others,0.10576395242451966,6936
puducherry,2018,3,Xiaomi,0.23999950947931228,19571
puducherry,2018,3,Samsung,0.19772888921590268,16124
puducherry,2018,3,Vivo,0.1357638633409364,11071
puducherry,2018,3,Oppo,0.08005297623427268,6528
puducherry,2018,3,Apple,0.04582689524930714,3737
puducherry,2018,3,OnePlus,0.044159124911093126,3601
puducherry,2018,3,Motorola,0.04122826380202585,3362
puducherry,2018,3,Realme,0.0412160007848331,3361
puducherry,2018,3,Huawei,0.03754935864420082,3062
puducherry,2018,3,Lenovo,0.03303656831726878,2694
puducherry,2018,3,Others,0.10343855002084713,8435
puducherry,2018,4,Xiaomi,0.23964783458454345,26240
puducherry,2018,4,Samsung,0.19382797230898496,21223
puducherry,2018,4,Vivo,0.14700348877564068,16096
puducherry,2018,4,Oppo,0.08502749009078123,9310
puducherry,2018,4,Apple,0.0433996383363472,4752
puducherry,2018,4,OnePlus,0.041253402012895686,4517
puducherry,2018,4,Realme,0.04044970500666703,4429
puducherry,2018,4,Motorola,0.03908889984839352,4280
puducherry,2018,4,Huawei,0.03894277311998831,4264
puducherry,2018,4,Lenovo,0.032120481487570095,3517
puducherry,2018,4,Others,0.09923831442818784,10866
puducherry,2019,1,Xiaomi,0.23842055028220563,31724
puducherry,2019,1,Samsung,0.19427472023688738,25850
puducherry,2019,1,Vivo,0.15378140524128395,20462
puducherry,2019,1,Oppo,0.08865991778083407,11797
puducherry,2019,1,Apple,0.04192876844106749,5579
puducherry,2019,1,Huawei,0.04055343870012551,5396
puducherry,2019,1,Realme,0.0401025109162101,5336
puducherry,2019,1,OnePlus,0.0392682945159666,5225
puducherry,2019,1,Motorola,0.03702868652252009,4927
puducherry,2019,1,Lenovo,0.029528254383393834,3929
puducherry,2019,1,Others,0.09645345297950533,12834
puducherry,2019,2,Xiaomi,0.23546894374209054,36841
puducherry,2019,2,Samsung,0.19462092063045675,30450
puducherry,2019,2,Vivo,0.15974255071648621,24993
puducherry,2019,2,Oppo,0.09166677319152744,14342
puducherry,2019,2,Huawei,0.04099502741949916,6414
puducherry,2019,2,Apple,0.04084802311163379,6391
puducherry,2019,2,Realme,0.03963363969883291,6201
puducherry,2019,2,OnePlus,0.03701951961548786,5792
puducherry,2019,2,Motorola,0.03650820028378223,5712
puducherry,2019,2,Lenovo,0.02885758478313669,4515
puducherry,2019,2,Others,0.09463881680706643,14807
puducherry,2019,3,Xiaomi,0.23344839993703195,41523
puducherry,2019,3,Samsung,0.1952459126993051,34728
puducherry,2019,3,Vivo,0.16551600062968044,29440
puducherry,2019,3,Oppo,0.09446330987024085,16802
puducherry,2019,3,Huawei,0.04141273303798322,7366
puducherry,2019,3,Realme,0.04027705939235838,7164
puducherry,2019,3,Apple,0.03979917691771426,7079
puducherry,2019,3,OnePlus,0.03563878831493017,6339
puducherry,2019,3,Motorola,0.03477859986057076,6186
puducherry,2019,3,Lenovo,0.02736298828344615,4867
puducherry,2019,3,Others,0.09205703105673871,16374
puducherry,2019,4,Xiaomi,0.23088520353219902,47168
puducherry,2019,4,Samsung,0.19551915885105633,39943
puducherry,2019,4,Vivo,0.17196953380455426,35132
puducherry,2019,4,Oppo,0.09773755213126309,19967
puducherry,2019,4,Realme,0.04161690129814188,8502
puducherry,2019,4,Huawei,0.04139173340121003,8456
puducherry,2019,4,Apple,0.0383960213811603,7844
puducherry,2019,4,OnePlus,0.03350106710003328,6844
puducherry,2019,4,Motorola,0.03348148728290878,6840
puducherry,2019,4,Lenovo,0.025698509975916824,5250
puducherry,2019,4,Others,0.0898028312415562,18346
puducherry,2020,1,Xiaomi,0.22893100282363538,52862
puducherry,2020,1,Samsung,0.19448871411990923,44909
puducherry,2020,1,Vivo,0.17878549032515115,41283
puducherry,2020,1,Oppo,0.10043826978710135,23192
puducherry,2020,1,Realme,0.04238917664177941,9788
puducherry,2020,1,Huawei,0.04147972352625288,9578
puducherry,2020,1,Apple,0.03711434857172553,8570
puducherry,2020,1,Motorola,0.03194778872971053,7377
puducherry,2020,1,OnePlus,0.03186117414727944,7357
puducherry,2020,1,Lenovo,0.024485942453271434,5654
puducherry,2020,1,Others,0.08807836887418366,20338
puducherry,2020,2,Xiaomi,0.22746478873239437,58140
puducherry,2020,2,Samsung,0.1956377151799687,50005
puducherry,2020,2,Vivo,0.1826564945226917,46687
puducherry,2020,2,Oppo,0.10245696400625978,26188
puducherry,2020,2,Realme,0.04287558685446009,10959
puducherry,2020,2,Huawei,0.04142801251956182,10589
puducherry,2020,2,Apple,0.03557511737089202,9093
puducherry,2020,2,Motorola,0.031071987480438185,7942
puducherry,2020,2,OnePlus,0.029757433489827855,7606
puducherry,2020,2,Lenovo,0.02358372456964006,6028
puducherry,2020,2,Others,0.08749217527386541,22363
puducherry,2020,3,Xiaomi,0.22508792908164518,64189
puducherry,2020,3,Samsung,0.1969295830951738,56159
puducherry,2020,3,Vivo,0.18813141496565242,53650
puducherry,2020,3,Oppo,0.10480655602038061,29888
puducherry,2020,3,Realme,0.04407850673100188,12570
puducherry,2020,3,Huawei,0.040968114092147574,11683
puducherry,2020,3,Apple,0.0342879585374492,9778
puducherry,2020,3,Motorola,0.029799455067625616,8498
puducherry,2020,3,OnePlus,0.028277571859888558,8064
puducherry,2020,3,Lenovo,0.022666942522609083,6464
puducherry,2020,3,Others,0.08496596802642606,24230
puducherry,2020,4,Xiaomi,0.22387102425960342,71555
puducherry,2020,4,Samsung,0.19904513400036292,63620
puducherry,2020,4,Vivo,0.191498814239142,61208
puducherry,2020,4,Oppo,0.10593631306589577,33860
puducherry,2020,4,Realme,0.045381164235700475,14505
puducherry,2020,4,Huawei,0.04026581066621614,12870
puducherry,2020,4,Apple,0.034055427280634244,10885
puducherry,2020,4,Motorola,0.028586535513381264,9137
puducherry,2020,4,OnePlus,0.02706600839731436,8651
puducherry,2020,4,Lenovo,0.021694104985201454,6934
puducherry,2020,4,Others,0.08259966335654796,26401
puducherry,2021,1,Xiaomi,0.22327371859107828,77315
puducherry,2021,1,Samsung,0.1980310674340633,68574
puducherry,2021,1,Vivo,0.19625215505416152,67958
puducherry,2021,1,Oppo,0.10702641511613467,37061
puducherry,2021,1,Realme,0.04780827020985968,16555
puducherry,2021,1,Huawei,0.03906676408329699,13528
puducherry,2021,1,Apple,0.03410255891925297,11809
puducherry,2021,1,Motorola,0.027368104909624897,9477
puducherry,2021,1,OnePlus,0.02654506914944308,9192
puducherry,2021,1,Lenovo,0.02039107193910113,7061
puducherry,2021,1,Others,0.08013480459398346,27749
puducherry,2021,2,Xiaomi,0.2245290719832631,83067
puducherry,2021,2,Vivo,0.20282137846962248,75036
puducherry,2021,2,Samsung,0.1955989955698033,72364
puducherry,2021,2,Oppo,0.10825735685653352,40051
puducherry,2021,2,Realme,0.05246769254056509,19411
puducherry,2021,2,Huawei,0.03633085649568468,13441
puducherry,2021,2,Apple,0.034044128975756906,12595
puducherry,2021,2,OnePlus,0.027037985084914357,10003
puducherry,2021,2,Motorola,0.025226983384735148,9333
puducherry,2021,2,Lenovo,0.018188403642546105,6729
puducherry,2021,2,Others,0.07549714699657531,27931
puducherry,2021,3,Xiaomi,0.2253655363342738,89382
puducherry,2021,3,Vivo,0.21016920947331,83355
puducherry,2021,3,Samsung,0.18997803882413158,75347
puducherry,2021,3,Oppo,0.1104437872060392,43803
puducherry,2021,3,Realme,0.05724277563040677,22703
puducherry,2021,3,Apple,0.034298263529067674,13603
puducherry,2021,3,Huawei,0.03318129442347501,13160
puducherry,2021,3,OnePlus,0.028370511007062373,11252
puducherry,2021,3,Motorola,0.023244555721125843,9219
puducherry,2021,3,Lenovo,0.01637885171541745,6496
puducherry,2021,3,Others,0.07132717613569031,28289
puducherry,2021,4,Xiaomi,0.2245709140835651,95031
puducherry,2021,4,Vivo,0.21654098736432661,91633
puducherry,2021,4,Samsung,0.1853594443801147,78438
puducherry,2021,4,Oppo,0.1123480800724064,47542
puducherry,2021,4,Realme,0.06305548400513272,26683
puducherry,2021,4,Apple,0.0360046979088634,15236
puducherry,2021,4,Huawei,0.029959803103739184,12678
puducherry,2021,4,OnePlus,0.02906181247592558,12298
puducherry,2021,4,Motorola,0.021764457058324492,9210
puducherry,2021,4,Lenovo,0.01453090623796279,6149
puducherry,2021,4,Others,0.06680341330963899,28269
puducherry,2022,1,Xiaomi,0.2233696610430509,100081
puducherry,2022,1,Vivo,0.22113330848497156,99079
puducherry,2022,1,Samsung,0.1817181526210186,81419
puducherry,2022,1,Oppo,0.11406067612838718,51105
puducherry,2022,1,Realme,0.06786504214921962,30407
puducherry,2022,1,Apple,0.036977933315627015,16568
puducherry,2022,1,OnePlus,0.02946093190284142,13200
puducherry,2022,1,Huawei,0.027849508203307213,12478
puducherry,2022,1,Motorola,0.020316883569057986,9103
puducherry,2022,1,Lenovo,0.013290897687986412,5955
puducherry,2022,1,Others,0.0639570048945321,28656
punjab,2018,1,Xiaomi,0.24717225683533575,209390
punjab,2018,1,Samsung,0.22557021136952246,191090
punjab,2018,1,Vivo,0.13027567987421235,110362
punjab,2018,1,Oppo,0.1123105689482991,95143
punjab,2018,1,Apple,0.07776854411657078,65881
punjab,2018,1,Realme,0.03473679737281353,29427
punjab,2018,1,OnePlus,0.021688217559747952,18373
punjab,2018,1,Motorola,0.018056004778419673,15296
punjab,2018,1,Lenovo,0.014976237749987605,12687
punjab,2018,1,Micromax,0.01287977694412507,10911
punjab,2018,1,Others,0.10456570445096572,88582
punjab,2018,2,Xiaomi,0.2506149159426831,288756
punjab,2018,2,Samsung,0.2240229476041278,258117
punjab,2018,2,Vivo,0.13628134248691623,157022
punjab,2018,2,Oppo,0.11547661410010501,133051
punjab,2018,2,Apple,0.07664621286419775,88311
punjab,2018,2,Realme,0.033742698686848524,38878
punjab,2018,2,OnePlus,0.019538444180213332,22512
punjab,2018,2,Motorola,0.01712564767963617,19732
punjab,2018,2,Lenovo,0.01391263593678126,16030
punjab,2018,2,Micromax,0.012191565627196903,14047
punjab,2018,2,Others,0.10044697489129398,115734
punjab,2018,3,Xiaomi,0.25151987444574475,370526
punjab,2018,3,Samsung,0.2266608650318909,333905
punjab,2018,3,Vivo,0.14354973159519613,211470
punjab,2018,3,Oppo,0.1185264481233386,174607
punjab,2018,3,Apple,0.07426612940451333,109405
punjab,2018,3,Realme,0.03279779085332906,48316
punjab,2018,3,OnePlus,0.01804503009880881,26583
punjab,2018,3,Motorola,0.01604115811853256,23631
punjab,2018,3,Lenovo,0.012515375237247038,18437
punjab,2018,3,Huawei,0.011304363173286052,16653
punjab,2018,3,Others,0.09477323391811278,139615
punjab,2018,4,Xiaomi,0.251734053700592,469664
punjab,2018,4,Samsung,0.2270325317639618,423578
punjab,2018,4,Vivo,0.15108041689111146,281873
punjab,2018,4,Oppo,0.12239275559236003,228350
punjab,2018,4,Apple,0.07372401465389944,137548
punjab,2018,4,Realme,0.03245136583025811,60545
punjab,2018,4,OnePlus,0.016694404022050528,31147
punjab,2018,4,Motorola,0.015209182538597803,28376
punjab,2018,4,Lenovo,0.011676488638404044,21785
punjab,2018,4,Huawei,0.011396703140619012,21263
punjab,2018,4,Others,0.08660808322814578,161586
punjab,2019,1,Xiaomi,0.2505324285117601,557833
punjab,2019,1,Samsung,0.2269928455620478,505420
punjab,2019,1,Vivo,0.15674596580421182,349009
punjab,2019,1,Oppo,0.12626168266272642,281133
punjab,2019,1,Apple,0.07270220381839494,161878
punjab,2019,1,Realme,0.03210335086387705,71481
punjab,2019,1,OnePlus,0.01574964407457143,35068
punjab,2019,1,Motorola,0.014272946523607848,31780
punjab,2019,1,Huawei,0.0117084869688627,26070
punjab,2019,1,Lenovo,0.010741537508027971,23917
punjab,2019,1,Others,0.0821889077019119,183001
punjab,2019,2,Xiaomi,0.24929618416437446,648198
punjab,2019,2,Samsung,0.22853784760041107,594224
punjab,2019,2,Vivo,0.16072884552665423,417913
punjab,2019,2,Oppo,0.12942019420701878,336507
punjab,2019,2,Apple,0.07296147242887999,189708
punjab,2019,2,Realme,0.031537103017100804,82000
punjab,2019,2,OnePlus,0.014746672451032878,38343
punjab,2019,2,Motorola,0.013450959035610773,34974
punjab,2019,2,Huawei,0.011652574966001465,30298
punjab,2019,2,Lenovo,0.010077642809232833,26203
punjab,2019,2,Others,0.07759050379368274,201744
punjab,2019,3,Xiaomi,0.24783264528153756,734257
punjab,2019,3,Samsung,0.2289924808781681,678439
punjab,2019,3,Vivo,0.1650990156657091,489141
punjab,2019,3,Oppo,0.1317272378391022,390270
punjab,2019,3,Apple,0.07320587583069976,216888
punjab,2019,3,Realme,0.03182623494074519,94292
punjab,2019,3,OnePlus,0.014034771508411379,41581
punjab,2019,3,Motorola,0.01251015538798392,37064
punjab,2019,3,Huawei,0.011701774690967367,34669
punjab,2019,3,Lenovo,0.008817593874263218,26124
punjab,2019,3,Others,0.07425221410241221,219988
punjab,2019,4,Xiaomi,0.24639360913641095,818456
punjab,2019,4,Samsung,0.229038859730828,760808
punjab,2019,4,Vivo,0.1696471309331068,563524
punjab,2019,4,Oppo,0.13449539428408347,446759
punjab,2019,4,Apple,0.07233403437112214,240275
punjab,2019,4,Realme,0.03287612343162112,109206
punjab,2019,4,OnePlus,0.013291519931409484,44151
punjab,2019,4,Motorola,0.011722463695253876,38939
punjab,2019,4,Huawei,0.011574950733681304,38449
punjab,2019,4,Lenovo,0.008175830633444741,27158
punjab,2019,4,Others,0.07045008311903814,234017
punjab,2020,1,Xiaomi,0.2441247524402982,912905
punjab,2020,1,Samsung,0.22757201359967183,851006
punjab,2020,1,Vivo,0.17495885815811837,654259
punjab,2020,1,Oppo,0.13780979392443166,515340
punjab,2020,1,Apple,0.07147368820768113,267276
punjab,2020,1,Realme,0.033940348206793314,126920
punjab,2020,1,OnePlus,0.012416626598942854,46432
punjab,2020,1,Huawei,0.011360603631178696,42483
punjab,2020,1,Motorola,0.010865350519935542,40631
punjab,2020,1,Lenovo,0.007676958054842597,28708
punjab,2020,1,Others,0.06780100665810582,253542
punjab,2020,2,Xiaomi,0.24265805478713548,1025347
punjab,2020,2,Samsung,0.2267091012833805,957955
punjab,2020,2,Vivo,0.1796422703119479,759075
punjab,2020,2,Oppo,0.1417736820967838,599062
punjab,2020,2,Apple,0.06956722796765623,293955
punjab,2020,2,Realme,0.03452411689935418,145881
punjab,2020,2,OnePlus,0.011443430937211646,48354
punjab,2020,2,Huawei,0.011076135474280916,46802
punjab,2020,2,Motorola,0.010133047574938806,42817
punjab,2020,2,Lenovo,0.007131969117835342,30136
punjab,2020,2,Others,0.06534096354947519,276097
punjab,2020,3,Xiaomi,0.23963126670533824,1124885
punjab,2020,3,Samsung,0.22654350561635947,1063448
punjab,2020,3,Vivo,0.18587935451861892,872561
punjab,2020,3,Oppo,0.1439736800452811,675846
punjab,2020,3,Apple,0.06870749705010382,322529
punjab,2020,3,Realme,0.035635001500777655,167279
punjab,2020,3,OnePlus,0.01085374330588192,50950
punjab,2020,3,Huawei,0.010760437328100246,50512
punjab,2020,3,Motorola,0.00953063045656234,44739
punjab,2020,3,Lenovo,0.006677342177092616,31345
punjab,2020,3,Others,0.06180754129588369,290139
punjab,2020,4,Xiaomi,0.23634222512092207,1219022
punjab,2020,4,Samsung,0.22669521593030298,1169264
punjab,2020,4,Vivo,0.18983832079456087,979161
punjab,2020,4,Oppo,0.145470764277023,750319
punjab,2020,4,Apple,0.06904267422120923,356113
punjab,2020,4,Realme,0.03679989484027121,189809
punjab,2020,4,Huawei,0.0104570337976854,53936
punjab,2020,4,OnePlus,0.010404880466115068,53667
punjab,2020,4,Motorola,0.009006628320073333,46455
punjab,2020,4,HMD Global,0.006372788136493605,32870
punjab,2020,4,Others,0.05956957409534327,307252
punjab,2021,1,Xiaomi,0.23424874079173938,1304479
punjab,2021,1,Samsung,0.22441677948317917,1249727
punjab,2021,1,Vivo,0.19451308608694512,1083200
punjab,2021,1,Oppo,0.14648063659219968,815718
punjab,2021,1,Apple,0.06904298735611068,384485
punjab,2021,1,Realme,0.038238198441058066,212940
punjab,2021,1,OnePlus,0.01022881684793627,56962
punjab,2021,1,Huawei,0.0101262808692106,56391
punjab,2021,1,Motorola,0.00855340409572874,47632
punjab,2021,1,Tecno,0.006384166577329277,35552
punjab,2021,1,Others,0.05776690285856302,321691
punjab,2021,2,Xiaomi,0.23100994085549048,1380642
punjab,2021,2,Samsung,0.22051993893464925,1317948
punjab,2021,2,Vivo,0.19871219975142843,1187613
punjab,2021,2,Oppo,0.14755909264009925,881894
punjab,2021,2,Apple,0.06994154485164346,418009
punjab,2021,2,Realme,0.041943777578629,250679
punjab,2021,2,OnePlus,0.010336568868852054,61777
punjab,2021,2,Huawei,0.009381000537433983,56066
punjab,2021,2,Motorola,0.00797316444208262,47652
punjab,2021,2,Tecno,0.007510020834769503,44884
punjab,2021,2,Others,0.05511275070492197,329384
punjab,2021,3,Xiaomi,0.22826643368575736,1468863
punjab,2021,3,Samsung,0.2135133589500443,1373929
punjab,2021,3,Vivo,0.20447975418897874,1315799
punjab,2021,3,Oppo,0.1498106719304936,964011
punjab,2021,3,Apple,0.06995923144894171,450178
punjab,2021,3,Realme,0.04551379656626669,292875
punjab,2021,3,OnePlus,0.011047167755889714,71087
punjab,2021,3,Huawei,0.009274790974538382,59682
punjab,2021,3,Tecno,0.008392565372808306,54005
punjab,2021,3,Motorola,0.007404509995707756,47647
punjab,2021,3,Others,0.05233771913057343,336786
punjab,2021,4,Xiaomi,0.22507046769503306,1548508
punjab,2021,4,Samsung,0.2075163700310882,1427734
punjab,2021,4,Vivo,0.20702437158280915,1424349
punjab,2021,4,Oppo,0.15133131001091119,1041175
punjab,2021,4,Apple,0.07226011005939882,497157
punjab,2021,4,Realme,0.05099749233405372,350868
punjab,2021,4,OnePlus,0.011660726590866444,80227
punjab,2021,4,Tecno,0.0090774803807443,62454
punjab,2021,4,Huawei,0.008475745203233149,58314
punjab,2021,4,Motorola,0.00704974910986071,48503
punjab,2021,4,Others,0.049536177002001275,340814
punjab,2022,1,Xiaomi,0.2218248363693229,1619926
punjab,2022,1,Vivo,0.20857704369573773,1523181
punjab,2022,1,Samsung,0.20228857004904743,1477258
punjab,2022,1,Oppo,0.15335643155720208,1119920
punjab,2022,1,Apple,0.07405508573099963,540804
punjab,2022,1,Realme,0.05519336204042162,403062
punjab,2022,1,OnePlus,0.01221447990791384,89199
punjab,2022,1,Tecno,0.010213994061943444,74590
punjab,2022,1,Huawei,0.008031384444658063,58651
punjab,2022,1,Motorola,0.00668312079626156,48805
punjab,2022,1,Others,0.04756169134649171,347330
rajasthan,2018,1,Xiaomi,0.2257629499316383,713005
rajasthan,2018,1,Samsung,0.20970222930642182,662282
rajasthan,2018,1,Vivo,0.16953918717042166,535439
rajasthan,2018,1,Oppo,0.111537514066548,352258
rajasthan,2018,1,Realme,0.04733326114035771,149488
rajasthan,2018,1,Apple,0.029797650688588,94107
rajasthan,2018,1,OnePlus,0.0227170396320438,71745
rajasthan,2018,1,Gionee,0.021942548323381467,69299
rajasthan,2018,1,Lenovo,0.019951542048292036,63011
rajasthan,2018,1,Motorola,0.019389196764488147,61235
rajasthan,2018,1,Others,0.12232688092781906,386333
rajasthan,2018,2,Xiaomi,0.22939289298460655,966424
rajasthan,2018,2,Samsung,0.20768845876679695,874984
rajasthan,2018,2,Vivo,0.17449496364080017,735141
rajasthan,2018,2,Oppo,0.11375340496619482,479239
rajasthan,2018,2,Realme,0.046409843521093466,195523
rajasthan,2018,2,Apple,0.028330885333935917,119357
rajasthan,2018,2,OnePlus,0.02068733556707344,87155
rajasthan,2018,2,Gionee,0.020044082978159794,84445
rajasthan,2018,2,Lenovo,0.018984496425794285,79981
rajasthan,2018,2,Motorola,0.018648628376601365,78566
rajasthan,2018,2,Others,0.12156500743894322,512149
rajasthan,2018,3,Xiaomi,0.23293497206911162,1205544
rajasthan,2018,3,Samsung,0.20724620627411747,1072593
rajasthan,2018,3,Vivo,0.18135823086404224,938611
rajasthan,2018,3,Oppo,0.11631310341336304,601973
rajasthan,2018,3,Realme,0.046341837130005815,239840
rajasthan,2018,3,Apple,0.027098497464859598,140247
rajasthan,2018,3,OnePlus,0.0196545114021903,101721
rajasthan,2018,3,Gionee,0.018514128135256953,95819
rajasthan,2018,3,Motorola,0.017730428621417296,91763
rajasthan,2018,3,Huawei,0.017723086268970078,91725
rajasthan,2018,3,Others,0.1150849983566656,595617
rajasthan,2018,4,Xiaomi,0.2332186040689206,1482976
rajasthan,2018,4,Samsung,0.2071580870292187,1317264
rajasthan,2018,4,Vivo,0.1888624755415304,1200927
rajasthan,2018,4,Oppo,0.11952969284156699,760058
rajasthan,2018,4,Realme,0.04615664303199786,293498
rajasthan,2018,4,Apple,0.02619073155711086,166540
rajasthan,2018,4,OnePlus,0.018421579879529554,117138
rajasthan,2018,4,Huawei,0.018165082442459495,115507
rajasthan,2018,4,Motorola,0.01690822927442521,107515
rajasthan,2018,4,Gionee,0.01668035386895953,106066
rajasthan,2018,4,Others,0.10870852046428081,691249
rajasthan,2019,1,Xiaomi,0.2318549924249929,1788113
rajasthan,2019,1,Samsung,0.20652423094617312,1592757
rajasthan,2019,1,Vivo,0.19500923471422696,1503951
rajasthan,2019,1,Oppo,0.12300089572319405,948608
rajasthan,2019,1,Realme,0.0454482272512501,350506
rajasthan,2019,1,Apple,0.024805490103736883,191305
rajasthan,2019,1,Huawei,0.01860570596939604,143491
rajasthan,2019,1,OnePlus,0.01705426879268235,131526
rajasthan,2019,1,Gionee,0.015968975924392042,123156
rajasthan,2019,1,Motorola,0.015719112201907522,121229
rajasthan,2019,1,Others,0.10600886594804805,817562
rajasthan,2019,2,Xiaomi,0.2321026965705006,2038775
rajasthan,2019,2,Samsung,0.20619585641287191,1811211
rajasthan,2019,2,Vivo,0.19860848241704884,1744564
rajasthan,2019,2,Oppo,0.12526288047441153,1100301
rajasthan,2019,2,Realme,0.045603593378138615,400579
rajasthan,2019,2,Apple,0.024175269967275488,212354
rajasthan,2019,2,Huawei,0.01864483286818493,163775
rajasthan,2019,2,OnePlus,0.01617942300347168,142119
rajasthan,2019,2,Gionee,0.015469262921458322,135881
rajasthan,2019,2,Motorola,0.015022538304302115,131957
rajasthan,2019,2,Others,0.102735163682336,902419
rajasthan,2019,3,Xiaomi,0.232270224543405,2275622
rajasthan,2019,3,Samsung,0.20373900820062335,1996093
rajasthan,2019,3,Vivo,0.20269831374018812,1985897
rajasthan,2019,3,Oppo,0.12699973380432006,1244255
rajasthan,2019,3,Realme,0.046842376229215714,458929
rajasthan,2019,3,Apple,0.023741123068142012,232599
rajasthan,2019,3,Huawei,0.018869987090326074,184875
rajasthan,2019,3,OnePlus,0.01561470380014747,152982
rajasthan,2019,3,Gionee,0.014962789763387968,146595
rajasthan,2019,3,Motorola,0.01421350200014208,139254
rajasthan,2019,3,Others,0.10004823776010216,980203
rajasthan,2019,4,Xiaomi,0.23133984699906116,2527395
rajasthan,2019,4,Vivo,0.20705982436113912,2262135
rajasthan,2019,4,Samsung,0.2024040023318927,2211270
rajasthan,2019,4,Oppo,0.12909876411334667,1410408
rajasthan,2019,4,Realme,0.04856343199392295,530557
rajasthan,2019,4,Apple,0.022884511723582295,250014
rajasthan,2019,4,Huawei,0.0187620520252986,204976
rajasthan,2019,4,OnePlus,0.014833550586721447,162057
rajasthan,2019,4,Gionee,0.014441515085861084,157774
rajasthan,2019,4,Motorola,0.013539000484300685,147914
rajasthan,2019,4,Others,0.0970735002948733,1060531
rajasthan,2020,1,Xiaomi,0.22865350694812484,2776323
rajasthan,2020,1,Vivo,0.21264962358507247,2582003
rajasthan,2020,1,Samsung,0.20096444975161942,2440121
rajasthan,2020,1,Oppo,0.13105024331552498,1591219
rajasthan,2020,1,Realme,0.05009844710775023,608298
rajasthan,2020,1,Apple,0.022038118265502546,267588
rajasthan,2020,1,Huawei,0.01853220373852758,225019
rajasthan,2020,1,OnePlus,0.014010316047870982,170114
rajasthan,2020,1,Gionee,0.013093255316872691,158979
rajasthan,2020,1,Motorola,0.012858286815252742,156126
rajasthan,2020,1,Others,0.09605154910788151,1166263
rajasthan,2020,2,Xiaomi,0.22663138296040883,3073847
rajasthan,2020,2,Vivo,0.216856256867387,2941265
rajasthan,2020,2,Samsung,0.20020598382343519,2715434
rajasthan,2020,2,Oppo,0.13264597346894733,1799104
rajasthan,2020,2,Realme,0.05080836006190574,689124
rajasthan,2020,2,Apple,0.020888947970320575,283321
rajasthan,2020,2,Huawei,0.0181990224873907,246837
rajasthan,2020,2,Tecno,0.013519301232798953,183365
rajasthan,2020,2,OnePlus,0.013068080315258912,177245
rajasthan,2020,2,Gionee,0.012724798519169626,172589
rajasthan,2020,2,Others,0.09445189229297715,1281070
rajasthan,2020,3,Xiaomi,0.2240213576859265,3353468
rajasthan,2020,3,Vivo,0.22357598281081448,3346801
rajasthan,2020,3,Samsung,0.19866652076915245,2973921
rajasthan,2020,3,Oppo,0.13373324216074753,2001908
rajasthan,2020,3,Realme,0.05241989464916858,784695
rajasthan,2020,3,Apple,0.020213753218897308,302588
rajasthan,2020,3,Huawei,0.017760350239541808,265862
rajasthan,2020,3,Tecno,0.014356876542645763,214914
rajasthan,2020,3,OnePlus,0.012463148185112415,186566
rajasthan,2020,3,Gionee,0.01202705891186641,180038
rajasthan,2020,3,Others,0.09076181482612677,1358651
rajasthan,2020,4,Vivo,0.22784043400242532,3720519
rajasthan,2020,4,Xiaomi,0.22130600005119572,3613815
rajasthan,2020,4,Samsung,0.19733373244755778,3222360
rajasthan,2020,4,Oppo,0.13484134903384024,2201891
rajasthan,2020,4,Realme,0.05393614768467413,880750
rajasthan,2020,4,Apple,0.019804961500950367,323405
rajasthan,2020,4,Huawei,0.017341321170147708,283175
rajasthan,2020,4,Tecno,0.015877589348451335,259273
rajasthan,2020,4,OnePlus,0.011997799809351103,195918
rajasthan,2020,4,Gionee,0.01154989860677863,188604
rajasthan,2020,4,Others,0.0881707663446277,1439784
rajasthan,2021,1,Vivo,0.23463061845340447,4143832
rajasthan,2021,1,Xiaomi,0.21930562828292346,3873176
rajasthan,2021,1,Samsung,0.19421640388179937,3430073
rajasthan,2021,1,Oppo,0.13534862631339586,2390404
