States,Years,Quarter,Transaction_Amount,Districts,Transaction_Count
chhattisgarh,2020,2,1115085386.2998686,rajnandgaon district,673472
chhattisgarh,2020,2,8132937028.126704,raipur district,4506567
chhattisgarh,2020,2,144153919.67027372,narayanpur district,79049
chhattisgarh,2020,2,720470774.5190057,kanker district,386419
chhattisgarh,2020,2,725095695.8659099,korea district,386555
chhattisgarh,2020,2,403225447.3262347,mungeli district,233660
chhattisgarh,2020,2,2187204544.3310075,bilaspur district,1317592
chhattisgarh,2020,2,863677503.587856,balrampur district,364767
chhattisgarh,2020,2,411677296.53790194,bijapur district,178476
chhattisgarh,2020,2,493432459.02954155,bemetara district,326694
chhattisgarh,2020,2,971932585.9016597,bastar district,464740
chhattisgarh,2020,2,365998866.829898,kondagaon district,214666
chhattisgarh,2020,2,987188501.0492831,mahasamund district,554707
chhattisgarh,2020,3,785732349.938926,dhamtari district,464301
chhattisgarh,2020,3,2009501714.6041927,korba district,1244497
chhattisgarh,2020,3,871383230.3060559,surajpur district,466294
chhattisgarh,2020,3,1235479975.3188782,baloda bazar district,771002
chhattisgarh,2020,3,438530201.2157915,sukma district,169385
chhattisgarh,2020,3,2458680204.7860084,raigarh district,1433072
chhattisgarh,2020,3,2490630273.085557,janjgir champa district,1514440
chhattisgarh,2020,3,733938150.3368851,jashpur district,430402
chhattisgarh,2020,3,733232796.0256181,balod district,471846
chhattisgarh,2020,3,608806472.2682915,kabirdham district,402381
chhattisgarh,2020,3,1327658513.4476824,surguja district,707337
chhattisgarh,2020,3,513318881.200006,dantewada district,229155
chhattisgarh,2020,3,526052466.32615495,gariyaband district,302410
chhattisgarh,2020,3,4422630206.029019,durg district,3050549
chhattisgarh,2020,3,1486830890.3385725,rajnandgaon district,877383
chhattisgarh,2020,3,10684762115.033833,raipur district,6042530
chhattisgarh,2020,3,172616130.5030778,narayanpur district,88855
chhattisgarh,2020,3,944194080.7817578,kanker district,458506
chhattisgarh,2020,3,903153468.0155666,korea district,505107
chhattisgarh,2020,3,440214275.05159545,mungeli district,261398
chhattisgarh,2020,3,2896159000.806561,bilaspur district,1745292
chhattisgarh,2020,3,1014202448.380359,balrampur district,441036
chhattisgarh,2020,3,499340515.0420793,bijapur district,211349
chhattisgarh,2020,3,568030403.7356443,bemetara district,391183
chhattisgarh,2020,3,996159111.5029507,bastar district,494723
chhattisgarh,2020,3,472823128.6065277,kondagaon district,262629
chhattisgarh,2020,3,1292683804.8464174,mahasamund district,711477
chhattisgarh,2020,4,1116630006.0085955,dhamtari district,624812
chhattisgarh,2020,4,3184943428.3822093,korba district,1984429
chhattisgarh,2020,4,1305789055.4768894,surajpur district,676567
chhattisgarh,2020,4,1896871501.902258,baloda bazar district,1079166
chhattisgarh,2020,4,638524490.7419174,sukma district,238465
chhattisgarh,2020,4,3637725480.8909154,raigarh district,2064164
chhattisgarh,2020,4,3743676244.613643,janjgir champa district,2192318
chhattisgarh,2020,4,1101179048.8851104,jashpur district,599900
chhattisgarh,2020,4,1065314612.5838513,balod district,653978
chhattisgarh,2020,4,894582481.4049557,kabirdham district,551734
chhattisgarh,2020,4,2064653403.7490907,surguja district,1086420
chhattisgarh,2020,4,789981955.5130013,dantewada district,318775
chhattisgarh,2020,4,739494892.833446,gariyaband district,417169
chhattisgarh,2020,4,7302773368.858854,durg district,4913427
chhattisgarh,2020,4,2254466252.901078,rajnandgaon district,1290120
chhattisgarh,2020,4,14747848599.148956,raipur district,8570997
chhattisgarh,2020,4,257167467.5268439,narayanpur district,126331
chhattisgarh,2020,4,1358849804.8078868,kanker district,634514
chhattisgarh,2020,4,1395166961.7705023,korea district,754942
chhattisgarh,2020,4,666087422.2678833,mungeli district,363678
chhattisgarh,2020,4,4829260316.92908,bilaspur district,2837963
chhattisgarh,2020,4,1340368849.4000525,balrampur district,578790
chhattisgarh,2020,4,766898011.8716979,bijapur district,307460
chhattisgarh,2020,4,870151678.1162208,bemetara district,520944
chhattisgarh,2020,4,1566415259.0535295,bastar district,738632
chhattisgarh,2020,4,728929648.0722761,kondagaon district,369192
chhattisgarh,2020,4,1951224040.2379332,mahasamund district,1034749
chhattisgarh,2021,1,1207143038.1613414,dhamtari district,616731
chhattisgarh,2021,1,3547673112.829475,korba district,2152362
chhattisgarh,2021,1,1463328896.6740713,surajpur district,737441
chhattisgarh,2021,1,2084677637.5493598,baloda bazar district,1102370
chhattisgarh,2021,1,681369447.0794361,sukma district,226511
chhattisgarh,2021,1,4233022686.648001,raigarh district,2237708
chhattisgarh,2021,1,4086540675.2864065,janjgir champa district,2237748
chhattisgarh,2021,1,1265771754.067021,jashpur district,587229
chhattisgarh,2021,1,1132187020.9628415,balod district,645219
chhattisgarh,2021,1,968261725.3060706,kabirdham district,571899
chhattisgarh,2021,1,2299690489.1146884,surguja district,1195343
chhattisgarh,2021,1,786274768.7264975,dantewada district,315403
chhattisgarh,2021,1,770501929.6385391,gariyaband district,396818
chhattisgarh,2021,1,7697855739.555681,durg district,5455260
chhattisgarh,2021,1,2509162848.912773,rajnandgaon district,1390205
chhattisgarh,2021,1,17249749779.092148,raipur district,10625343
chhattisgarh,2021,1,243552618.44345498,narayanpur district,109993
chhattisgarh,2021,1,1482694763.8975682,kanker district,619999
chhattisgarh,2021,1,1498312909.9027839,korea district,796358
chhattisgarh,2021,1,750343760.2255621,mungeli district,383383
chhattisgarh,2021,1,5548981180.581255,bilaspur district,3400745
chhattisgarh,2021,1,1498078490.3852754,balrampur district,597667
chhattisgarh,2021,1,770612635.6192801,bijapur district,291788
chhattisgarh,2021,1,943164752.8279293,bemetara district,518166
chhattisgarh,2021,1,1693715519.2819068,bastar district,779252
chhattisgarh,2021,1,776775266.3840878,kondagaon district,360985
chhattisgarh,2021,1,2220399814.3984013,mahasamund district,1084511
chhattisgarh,2021,2,1475776201.9027843,dhamtari district,803714
chhattisgarh,2021,2,4078628168.1593704,korba district,2556656
chhattisgarh,2021,2,1729440595.3210092,surajpur district,913088
chhattisgarh,2021,2,2578930313.1679645,baloda bazar district,1461126
chhattisgarh,2021,2,816528670.0119865,sukma district,300111
chhattisgarh,2021,2,4606676921.965151,raigarh district,2634959
chhattisgarh,2021,2,4781785298.469424,janjgir champa district,2835495
chhattisgarh,2021,2,1441881668.181817,jashpur district,728879
chhattisgarh,2021,2,1380147490.6980267,balod district,826679
chhattisgarh,2021,2,1267472695.823462,kabirdham district,771345
chhattisgarh,2021,2,2575596438.475781,surguja district,1332917
chhattisgarh,2021,2,912949701.6650429,dantewada district,405620
chhattisgarh,2021,2,947099930.6488261,gariyaband district,533040
chhattisgarh,2021,2,8406607059.064627,durg district,5360198
chhattisgarh,2021,2,3047951973.381322,rajnandgaon district,1698948
chhattisgarh,2021,2,18678914879.009037,raipur district,10882417
chhattisgarh,2021,2,278432933.8749313,narayanpur district,137697
chhattisgarh,2021,2,1633931245.0420275,kanker district,765639
chhattisgarh,2021,2,1764272111.0023508,korea district,984343
chhattisgarh,2021,2,987805834.1695999,mungeli district,530168
chhattisgarh,2021,2,6128946520.089718,bilaspur district,3617926
chhattisgarh,2021,2,1767610921.031614,balrampur district,750454
chhattisgarh,2021,2,897448843.8484007,bijapur district,372315
chhattisgarh,2021,2,1191912269.372146,bemetara district,684190
chhattisgarh,2021,2,1858017026.943087,bastar district,956445
chhattisgarh,2021,2,884960983.553756,kondagaon district,469272
chhattisgarh,2021,2,2609044564.352538,mahasamund district,1375779
chhattisgarh,2021,3,1824710331.729756,dhamtari district,985124
chhattisgarh,2021,3,5269832115.82479,korba district,3562384
chhattisgarh,2021,3,2128314524.3322616,surajpur district,1244377
chhattisgarh,2021,3,3285959111.615432,baloda bazar district,1923490
chhattisgarh,2021,3,1100850189.6459508,sukma district,380899
chhattisgarh,2021,3,6178904602.829477,raigarh district,3676121
chhattisgarh,2021,3,6044129725.467278,janjgir champa district,3691134
chhattisgarh,2021,3,1842499910.8893065,jashpur district,962130
chhattisgarh,2021,3,1667022367.554027,balod district,1006571
chhattisgarh,2021,3,1535927184.3485236,kabirdham district,957202
chhattisgarh,2021,3,3418441123.0492086,surguja district,2006253
chhattisgarh,2021,3,1130039078.1037703,dantewada district,499985
chhattisgarh,2021,3,1211971006.3224025,gariyaband district,677715
chhattisgarh,2021,3,11563387669.133896,durg district,8289193
chhattisgarh,2021,3,3963184198.405422,rajnandgaon district,2353407
chhattisgarh,2021,3,26769245295.713993,raipur district,17276668
chhattisgarh,2021,3,340593780.9719819,narayanpur district,167442
chhattisgarh,2021,3,2049763959.4001064,kanker district,987222
chhattisgarh,2021,3,2180425835.148514,korea district,1325395
chhattisgarh,2021,3,1165469291.6083956,mungeli district,654791
chhattisgarh,2021,3,8478327761.385537,bilaspur district,5603933
chhattisgarh,2021,3,2054725671.9706836,balrampur district,961639
chhattisgarh,2021,3,1089393531.4026604,bijapur district,469983
chhattisgarh,2021,3,1405816374.1530037,bemetara district,820436
chhattisgarh,2021,3,2529543183.0390534,bastar district,1337066
chhattisgarh,2021,3,1129475741.4449344,kondagaon district,603305
chhattisgarh,2021,3,3248154697.285629,mahasamund district,1814073
